sample_id,iteration,seed,Total share infected,Peak share infected
382,8,60465244464445259990559395167540816942,0.9193548387096774,0.4032258064516129
382,9,37212710193547295460996985929529455430,0.8548387096774194,0.3467741935483871
383,0,49267983433593742446139624132252238564,0.6351791530944625,0.22149837133550487
383,1,68332156340714226320597937183555678000,0.5537459283387622,0.18892508143322476
383,2,232359664045178041882853505275775098002,0.6384364820846905,0.18892508143322476
383,3,163824786938283949636197262980820511922,0.5570032573289903,0.19543973941368079
383,4,102048132809984056137659144153700183647,0.5960912052117264,0.18241042345276873
383,5,213747348925283100126194279411038736919,0.4560260586319218,0.16286644951140064
383,6,268040065653050010810389641997015680940,0.6905537459283387,0.20195439739413681
383,7,273316896225033744658145425805417035617,0.5765472312703583,0.20521172638436483
383,8,262137111534434605673562662522694548098,0.5439739413680782,0.18566775244299674
383,9,308287391205794169823184730147609240981,0.5244299674267101,0.15960912052117263
384,0,254751452776529203861293877098780039596,0.23076923076923078,0.09401709401709402
384,1,113072508263688998417423730393510802359,0.358974358974359,0.13675213675213677
384,2,70339206296485300957942738187761013397,0.2222222222222222,0.1111111111111111
384,3,135860775983726338849950085112374396306,0.1623931623931624,0.09401709401709402
384,4,87771353213384598090564566588351976378,0.26495726495726496,0.09401709401709402
384,5,195957704618852178269620193256806370193,0.18803418803418803,0.09401709401709402
384,6,248874916222057614601733970183060161010,0.1623931623931624,0.09401709401709402
384,7,330155041631818938828960820342490883534,0.23931623931623933,0.09401709401709402
384,8,84759153214309446744823350233496838709,0.26495726495726496,0.09401709401709402
384,9,174196912558594540717877635166364752750,0.1794871794871795,0.09401709401709402
385,0,324933310861498261988414464849399041248,0.1798780487804878,0.0975609756097561
385,1,287755088496421774243491861556133428467,0.1676829268292683,0.0975609756097561
385,2,26838886905794029738842156956082782975,0.1676829268292683,0.0975609756097561
385,3,306020177873476441962643541786891898775,0.18292682926829268,0.0975609756097561
385,4,138260482742232014021088270801288308045,0.20121951219512196,0.0975609756097561
385,5,235501184326339087941362048077145851325,0.1676829268292683,0.0975609756097561
385,6,241898890528180631604592887939911002262,0.25,0.0975609756097561
385,7,188601840478321354845354206135159667363,0.23170731707317074,0.0975609756097561
385,8,198425581684220483024096450265732650146,0.2225609756097561,0.0975609756097561
385,9,191498135825820880482786337751314031054,0.21646341463414634,0.0975609756097561
386,0,113955495073191858614566341110952304484,0.9401709401709402,0.2222222222222222
386,1,115450019778314603350044721203966545256,0.9572649572649573,0.2222222222222222
386,2,333001153628924002611272687421899483022,0.7692307692307693,0.21367521367521367
386,3,243146159851980648824804707607337504064,0.9658119658119658,0.24786324786324787
386,4,243013484712203673510375774845251699033,0.9230769230769231,0.2905982905982906
386,5,195190371723093564810249604666508199029,0.8974358974358975,0.3162393162393162
386,6,124873518114563758505547827649165191172,0.8632478632478633,0.24786324786324787
386,7,282453998069224412065452610260718931964,0.9401709401709402,0.2564102564102564
386,8,70890506093638921198311252930707132547,0.7264957264957265,0.19658119658119658
386,9,136186087088279926951792404841944229383,0.9743589743589743,0.1794871794871795
387,0,246583556349473209065430606802926685949,0.15384615384615385,0.09401709401709402
387,1,238700342392564544829002554484714038588,0.23076923076923078,0.09401709401709402
387,2,108881525061964000287995813496873196858,0.38461538461538464,0.13675213675213677
387,3,72940866036077858859662945966763247209,0.20512820512820512,0.09401709401709402
387,4,148408413597794241924896998727139265251,0.26495726495726496,0.09401709401709402
387,5,131807508412816245414430920255253260546,0.2222222222222222,0.09401709401709402
387,6,178007670643678465245558055108941642454,0.23931623931623933,0.09401709401709402
387,7,306567662682830514735381185297525825725,0.2905982905982906,0.1111111111111111
387,8,197849709516850813691113112658231389428,0.18803418803418803,0.09401709401709402
387,9,43039189589535686562251239929533973698,0.2222222222222222,0.09401709401709402
388,0,69896976402612322155791891764060543946,0.1623931623931624,0.09401709401709402
388,1,302959667145504623689603173329776584412,0.21367521367521367,0.09401709401709402
388,2,181983653416900987327680914720282589446,0.18803418803418803,0.09401709401709402
388,3,237234792860938395650655273833728598065,0.18803418803418803,0.09401709401709402
388,4,295663808112075095077023679140953019863,0.1794871794871795,0.09401709401709402
388,5,39014329181809731226350639770983560834,0.23076923076923078,0.09401709401709402
388,6,258001587274709396293437891432780512828,0.18803418803418803,0.09401709401709402
388,7,159100158162257825930900574409681635622,0.20512820512820512,0.10256410256410256
388,8,248930691244714432894856559760901745587,0.1623931623931624,0.09401709401709402
388,9,327158837157263338586751661353731114066,0.17094017094017094,0.09401709401709402
389,0,271631502729275772061611634283394309624,0.8109756097560976,0.20426829268292682
389,1,174471187672649655014167577175256032966,0.8536585365853658,0.2347560975609756
389,2,326399114778935814085211914164475082545,0.850609756097561,0.21951219512195122
389,3,336507061883750683345717682826462953128,0.8963414634146342,0.22865853658536586
389,4,306093480563921265192661804582297512278,0.9359756097560976,0.2347560975609756
389,5,95561533942967644209348166038750737697,0.875,0.21036585365853658
389,6,165989994435741043360474619478701667130,0.8384146341463414,0.20426829268292682
389,7,283773362128786115393540027737583336911,0.7469512195121951,0.21341463414634146
389,8,109924045852702134619306982140270260944,0.8353658536585366,0.2073170731707317
389,9,131270555529169019189043970272966567689,0.8963414634146342,0.23780487804878048
390,0,139455779480500871214488649858735923495,0.9119718309859155,0.40492957746478875
390,1,62698357215607596583038116524389869850,0.9348591549295775,0.4137323943661972
390,2,274139750575328537386890192020192629013,0.8609154929577465,0.3767605633802817
390,3,194074630912133652282490976189590015128,0.8943661971830986,0.3908450704225352
390,4,293689475958805708662032605981676507879,0.8433098591549296,0.3257042253521127
390,5,180575658134806632585934594808047941950,0.920774647887324,0.3767605633802817
390,6,132613322143133971230177888918005769499,0.7869718309859155,0.3591549295774648
390,7,43469455111222393484279183180545853769,0.8380281690140845,0.33274647887323944
390,8,286868420236834994564763863117873585298,0.9154929577464789,0.38028169014084506
390,9,76814763995780585383292572428606426976,0.8309859154929577,0.3573943661971831
391,0,139189857179004525651919327231060233987,0.9229781771501926,0.392811296534018
391,1,85637618180657670008738103390984534351,0.8703465982028241,0.37997432605905007
391,2,220666041997854213136418034594053175690,0.810012836970475,0.36585365853658536
391,3,190945486247830935069557073891507289886,0.9011553273427471,0.37098844672657255
391,4,141235001465339973598347134040152579021,0.8844672657252889,0.417201540436457
391,5,203792471157402103491079062964976222283,0.8806161745827985,0.3684210526315789
391,6,157851312380080487918161410328461610910,0.9152759948652118,0.3748395378690629
391,7,127935403666740653210160965712496900363,0.8562259306803595,0.3748395378690629
391,8,99704633751389364991207072671296294583,0.8934531450577664,0.3774069319640565
391,9,168578855276298054558722789321404178028,0.9088575096277278,0.441591784338896
392,0,193405962513928129228943233211412431024,0.6302816901408451,0.23943661971830985
392,1,30628820326921273181546964655270943291,0.5827464788732394,0.22887323943661972
392,2,104544519609164167540025990621200220074,0.6848591549295775,0.24295774647887325
392,3,231571916025848848043541532426090568240,0.5845070422535211,0.23767605633802816
392,4,128810188744544291443813594580205888132,0.721830985915493,0.23943661971830985
392,5,6055197459477421561701005283202871393,0.6901408450704225,0.2711267605633803
392,6,211595650731844318354885119087534836994,0.5774647887323944,0.24119718309859156
392,7,333559922487208894842254180381454991687,0.6954225352112676,0.272887323943662
392,8,140049393124853329274449069912595492069,0.7200704225352113,0.26936619718309857
392,9,57415450210137222575341414328113620631,0.6742957746478874,0.2764084507042254
393,0,222377278303417350050667306484830398281,0.49119718309859156,0.11091549295774648
393,1,106577616685915884764811383123206029360,0.5633802816901409,0.13380281690140844
393,2,164773293312595793266663195425451944788,0.5950704225352113,0.14788732394366197
393,3,324243207095296103877097627593426498332,0.5774647887323944,0.12147887323943662
393,4,126906547679122198424341933443935067596,0.5492957746478874,0.13204225352112675
393,5,11483471719038026077487850964409287420,0.5422535211267606,0.125
393,6,217011618007906021071579464893723007940,0.5686619718309859,0.11443661971830986
393,7,156078777009733388360246421372262011042,0.5352112676056338,0.13732394366197184
393,8,62152526441613805817408632459803667985,0.6161971830985915,0.13204225352112675
393,9,244356876033057117937779299572743921601,0.4964788732394366,0.12323943661971831
394,0,131157585142059688196463462223607102363,0.9383802816901409,0.4084507042253521
394,1,128131709092691270449580402714490677155,0.9119718309859155,0.36971830985915494
394,2,262827432306546651132648903395960724677,0.9401408450704225,0.3996478873239437
394,3,102567325495749060880598943943620910808,0.9436619718309859,0.4154929577464789
394,4,9978541251386626514767767252231183245,0.8274647887323944,0.3609154929577465
394,5,133876781868806769770718161841629003093,0.9049295774647887,0.3626760563380282
394,6,276572313960430842681748013012675201207,0.8732394366197183,0.45422535211267606
394,7,56329157814628025890335305876278973029,0.903169014084507,0.3873239436619718
394,8,96069420818306446296387182601690396852,0.8767605633802817,0.43309859154929575
394,9,246061656312880608408516772145957524217,0.8380281690140845,0.323943661971831
395,0,249426213028889473384218761186032825706,0.23876765083440307,0.09884467265725289
395,1,190971357243505368243032284414127566417,0.2593068035943517,0.09884467265725289
395,2,53887362056501614248222026030831728148,0.2079589216944801,0.09884467265725289
395,3,282367062166425754982654766343227529553,0.28241335044929394,0.09884467265725289
395,4,125902474229199963594115520981151220539,0.2503209242618742,0.09884467265725289
395,5,84863519491537648101344320059577338601,0.2631578947368421,0.09884467265725289
395,6,225181188545112931464338119509309923015,0.23876765083440307,0.09884467265725289
395,7,123420168732776975708764433277187736188,0.2503209242618742,0.09884467265725289
395,8,45745278124741505586274140346335372752,0.2593068035943517,0.09884467265725289
395,9,18136866527594375144417245012320951501,0.24261874197689345,0.09884467265725289
396,0,87824269596382571307632147325944815517,0.32786885245901637,0.09962168978562422
396,1,304856768949640825397231258438025964590,0.3240857503152585,0.11979823455233292
396,2,282328032824311682354564913056934398260,0.3417402269861286,0.1034047919293821
396,3,63997048556803135295452742062920432534,0.31651954602774274,0.09962168978562422
396,4,126815655909657336106481787910117145758,0.27742749054224464,0.09962168978562422
396,5,28849367887390644039202693236570249516,0.3026481715006305,0.09962168978562422
396,6,130963427987117210387459798165864607482,0.3379571248423707,0.11223203026481715
396,7,136716397979386381653041303808151973321,0.3114754098360656,0.09962168978562422
396,8,141316006225679857351730450163899620422,0.31525851197982346,0.09962168978562422
396,9,338055313553069970247929139454328448075,0.3228247162673392,0.1008827238335435
397,0,77661657633885591723493099967965630542,0.3555956678700361,0.09927797833935018
397,1,175044649997004665333431641715815290529,0.31227436823104693,0.11371841155234658
397,2,229675892673936663615373369944895979109,0.351985559566787,0.09927797833935018
397,3,60686585972052908078494034935339362075,0.37184115523465705,0.11552346570397112
397,4,142216189063022412767221674388627213330,0.2527075812274368,0.09927797833935018
397,5,103637644702818929662634865744165693029,0.2888086642599278,0.09927797833935018
397,6,216290858528104544525877211762480277769,0.3212996389891697,0.09927797833935018
397,7,60814305284988497407051600734337756059,0.29783393501805056,0.09927797833935018
397,8,164628367477939761007942937203082502864,0.3700361010830325,0.11732851985559567
397,9,41886909456887514196412918247364340794,0.351985559566787,0.09927797833935018
398,0,177303827890094025711287712580350028556,0.17402269861286254,0.09962168978562422
398,1,336250552787532493272462828131701975781,0.1626733921815889,0.09962168978562422
398,2,29074616494289735842572579910433059185,0.14627994955863807,0.09962168978562422
398,3,330854775199612566795395543453718349075,0.1677175283732661,0.09962168978562422
398,4,77054366623651912328522238480452903850,0.17528373266078184,0.09962168978562422
398,5,140711489685748715961098654722939113184,0.15636822194199243,0.09962168978562422
398,6,111511365384377372987105601518124321093,0.16393442622950818,0.09962168978562422
398,7,189574514742445114118927331220483179824,0.1677175283732661,0.09962168978562422
398,8,194468039879590387266861619819709715784,0.14754098360655737,0.09962168978562422
398,9,171317613758498073513144858260187387937,0.14627994955863807,0.09962168978562422
399,0,99800024885137798786145335856991436552,0.626733921815889,0.2080706179066835
399,1,312917576969540805221527597363163432344,0.6506935687263556,0.23203026481715006
399,2,24071982133229395031277788268938001689,0.639344262295082,0.21437578814627994
399,3,197086940062563941634668671932912500945,0.6620428751576293,0.24337957124842372
399,4,151559436147013111194351135736976466563,0.691046658259773,0.21311475409836064
399,5,31138679281859029360544722402878798838,0.5914249684741488,0.21311475409836064
399,6,340026170559897627922993346038487255931,0.6229508196721312,0.23455233291298866
399,7,128297596215835382160451470091945574491,0.6519546027742749,0.21563682219419925
399,8,71145473467856615685864283756342395770,0.575031525851198,0.201765447667087
399,9,190698744464263265178483400201040001251,0.5182849936948297,0.19167717528373265
400,0,203184351419061456384388323696890036360,0.31904161412358134,0.1034047919293821
400,1,222325991789563042247718666059674064941,0.31525851197982346,0.1008827238335435
400,2,68328710436835741996724762347879008812,0.2862547288776797,0.09962168978562422
400,3,160849447885270184931333143625506429332,0.37578814627994955,0.09962168978562422
400,4,60393663103465350487560460593686637597,0.3656998738965952,0.10592686002522068
400,5,50151533699893646034342612882028535241,0.2484237074401009,0.09962168978562422
400,6,55213891275947507930166634475735769007,0.2988650693568726,0.09962168978562422
400,7,116123170471356529243655073947165180996,0.3253467843631778,0.09962168978562422
400,8,37831313941486283360457116586304487980,0.3745271122320303,0.09962168978562422
400,9,246702200859060819574485182294855212083,0.38209331651954603,0.10592686002522068
401,0,204125388780232415257129119476135698150,0.2833935018050541,0.11913357400722022
401,1,290708716993342336853704543284725496852,0.2833935018050541,0.11010830324909747
401,2,198019398252910705658263398997827042777,0.2743682310469314,0.10649819494584838
401,3,285045125876036203955926985239117825663,0.2833935018050541,0.10288808664259928
401,4,152386469050224702501047175105974207432,0.27256317689530685,0.09927797833935018
401,5,275822367857396010529115329311729581416,0.3176895306859206,0.10649819494584838
401,6,272514991987769507007008763097887049807,0.2779783393501805,0.10649819494584838
401,7,66351481261112471474337957081789713099,0.26714801444043323,0.10649819494584838
401,8,119373017964483995683441981878053280244,0.2563176895306859,0.11371841155234658
401,9,74040521736243366873987159469780291941,0.27978339350180503,0.12274368231046931
402,0,250237902818010806983374632427706484934,0.9941520467836257,0.2982456140350877
402,1,72749643945703971771291088816133014229,0.9736842105263158,0.28362573099415206
402,2,124758998088826806039074637540354748039,0.935672514619883,0.28362573099415206
402,3,192229740866559801750673421317253407313,1.0,0.28654970760233917
402,4,172540652453639604872615418554655793432,0.9824561403508771,0.30994152046783624
402,5,73443252159984082352388990641926861106,0.9035087719298246,0.25146198830409355
402,6,276423972464708479243575014999615279720,0.9678362573099415,0.2982456140350877
402,7,58307446443347933090612965589840123323,0.9298245614035088,0.2894736842105263
402,8,337967950835033634747631112549098592262,0.9883040935672515,0.26900584795321636
402,9,102166497070037618803286558848821115060,1.0,0.24853801169590642
403,0,38776651016012540363705545626138716581,1.0,0.3106796116504854
403,1,197328130427210233914800115123751112601,0.9902912621359223,0.33980582524271846
403,2,284356905065427501845156952871241443138,1.0,0.27184466019417475
403,3,179023544767983638878466815307231892505,0.6990291262135923,0.24271844660194175
403,4,142486847323080038533560441536906956794,1.0,0.27184466019417475
403,5,259311108117655946155048275131137241381,0.8058252427184466,0.30097087378640774
403,6,275886318154912214056252461016288857989,0.9902912621359223,0.27184466019417475
403,7,325269847566438254478018106962179615961,1.0,0.23300970873786409
403,8,253386661768823648363296901956611758353,0.9611650485436893,0.32038834951456313
403,9,159931758873488823484174654944757079999,0.9514563106796117,0.2815533980582524
404,0,158631358653354132028452349739283019123,0.7280701754385965,0.22807017543859648
404,1,55672341636953703588628982426349950303,0.5877192982456141,0.21929824561403508
404,2,205628529264160983696644676737099195344,0.7251461988304093,0.22807017543859648
404,3,329498940784335033639048369062240192035,0.5409356725146199,0.17251461988304093
404,4,293618618915815183668611786102717965411,0.6637426900584795,0.21052631578947367
404,5,296186262119437937165090381039944508020,0.6140350877192983,0.18128654970760233
404,6,149074972378680466325430933307788514908,0.6900584795321637,0.20175438596491227
404,7,36462828501086319637404455154638797202,0.5994152046783626,0.1871345029239766
404,8,112456795253150549165063543555177615426,0.4766081871345029,0.16666666666666666
404,9,25948329790473883213145883851079697038,0.7017543859649122,0.2046783625730994
405,0,94902222800762627077582510847686110981,0.8830409356725146,0.18128654970760233
405,1,113250220273807109309609791174556714705,0.8538011695906432,0.20760233918128654
405,2,319945386952655315518034209480548011404,0.9298245614035088,0.22514619883040934
405,3,219938914527141533729071254128076984359,0.935672514619883,0.18128654970760233
405,4,270807609090412877084698200439782963235,0.9619883040935673,0.19883040935672514
405,5,315619147196712763678833335433371701236,0.9298245614035088,0.20175438596491227
405,6,289447240958818570557749065604636911786,0.8947368421052632,0.19883040935672514
405,7,218882216065962215149580128653005264878,0.9239766081871345,0.1783625730994152
405,8,264169851004429715048056097481941311927,0.9444444444444444,0.1871345029239766
405,9,297607480783494461681902386170439050203,0.97953216374269,0.19298245614035087
406,0,118764849651738864991896296993397291946,0.9766081871345029,0.28362573099415206
406,1,175608751424289640107676069516571980756,0.9766081871345029,0.30701754385964913
406,2,147593651805975563867555320039890053817,0.9766081871345029,0.30994152046783624
406,3,242865885469392332719709248926409455769,0.9415204678362573,0.3157894736842105
406,4,232389368256571322916087498425209375208,0.9385964912280702,0.347953216374269
406,5,339016977259166693045832404451697939202,0.97953216374269,0.30701754385964913
406,6,269319498982333474783187351822371269810,0.9093567251461988,0.2719298245614035
406,7,328332444902336231884201906894951055882,1.0,0.3216374269005848
406,8,175400954592670071779075481324581861509,0.9970760233918129,0.3157894736842105
406,9,190059766486881090336672470108408544276,0.9883040935672515,0.28654970760233917
407,0,315320542790079585990052594762346451312,0.3786407766990291,0.1262135922330097
407,1,108569074249710216732821153702371347035,0.5339805825242718,0.13592233009708737
407,2,302941689243778740179475876414075441503,0.5339805825242718,0.1262135922330097
407,3,44387430694822921672657476082163092510,0.47572815533980584,0.1553398058252427
407,4,237573647630913872543699881782881757199,0.4174757281553398,0.13592233009708737
407,5,23039484909742143079880935743207216304,0.4368932038834951,0.1262135922330097
407,6,4667166757552093874909116849401706518,0.2815533980582524,0.11650485436893204
407,7,236700614166534136443469055610074390654,0.5145631067961165,0.1553398058252427
407,8,175574157693622606479621689739274378515,0.5825242718446602,0.18446601941747573
407,9,204679938276519610722989499613277223678,0.4077669902912621,0.18446601941747573
408,0,30759457446728133008412883676443981301,0.4461538461538462,0.14725274725274726
408,1,202627703702827989350073752187847103491,0.4351648351648352,0.18681318681318682
408,2,37818954520578289056663389511676582936,0.37142857142857144,0.13406593406593406
408,3,313869497463215150515549395428216250063,0.36043956043956044,0.15384615384615385
408,4,178766411677462517471740512517051510720,0.4351648351648352,0.16263736263736264
408,5,42845958943527582681600160056148340899,0.4,0.14945054945054945
408,6,79658800457616034003114025671184048732,0.36923076923076925,0.15164835164835164
408,7,295919950457734787634003248590000902196,0.3362637362637363,0.13626373626373625
408,8,982469537876773748476984414661070082,0.34505494505494505,0.14505494505494507
408,9,280831026250635915173990538800145278984,0.46153846153846156,0.16703296703296702
409,0,282705102326664651062166875811733389527,0.3472222222222222,0.13425925925925927
409,1,89738078986750329022099059574956122592,0.37037037037037035,0.12962962962962962
409,2,254120616794230023104740535657330210207,0.39814814814814814,0.1527777777777778
409,3,183528657207386751721773515906391232704,0.4212962962962963,0.19444444444444445
409,4,151536269106625640738981281566332960932,0.4027777777777778,0.1574074074074074
409,5,273293333426157867560066629281087312247,0.4398148148148148,0.1574074074074074
409,6,74842692891704286423081363344692953804,0.39814814814814814,0.19907407407407407
409,7,334351554762796163652942384998199913354,0.44907407407407407,0.14814814814814814
409,8,96861803510275566207317917841208133465,0.4351851851851852,0.17592592592592593
409,9,79986846505270342578042584665511594303,0.3101851851851852,0.14814814814814814
410,0,234519048613514534487522524020652082964,1.0,0.3626373626373626
410,1,200042845269793612405786539710747932174,1.0,0.3824175824175824
410,2,271288065973300140328215777628805323018,1.0,0.3516483516483517
410,3,239793682942744111169747848389755130375,1.0,0.3362637362637363
410,4,64361998610276054007845063969862408699,1.0,0.4
410,5,91483242848596905003746462208988247579,1.0,0.31868131868131866
410,6,281598099996494048414880797361720214649,1.0,0.37142857142857144
410,7,339690260289786172521058212653249657332,1.0,0.367032967032967
410,8,310638490571647054772501386240852588893,1.0,0.3384615384615385
410,9,324088172311109435874066590151495952363,1.0,0.34065934065934067
411,0,113474302719952687304106836522654187989,0.5252747252747253,0.18681318681318682
411,1,287666580424226574839571759394369371186,0.512087912087912,0.22637362637362637
411,2,3471709057679421545350780732971514553,0.5648351648351648,0.22197802197802197
411,3,50201937743817435615077638661595078602,0.5714285714285714,0.2087912087912088
411,4,120347106093626160113853152826222387991,0.6593406593406593,0.1912087912087912
411,5,259701789633630614555533818970398849232,0.46813186813186813,0.2
411,6,91306656157697436692040492148216241411,0.5956043956043956,0.1978021978021978
411,7,218330348787417265876249210709914772373,0.5912087912087912,0.23296703296703297
411,8,79395757834912681678974210445962808262,0.4835164835164835,0.1956043956043956
411,9,230903002610046836462596778120631565658,0.5494505494505495,0.23736263736263735
412,0,45410150386796017943499971493930986509,0.45054945054945056,0.17362637362637362
412,1,122186737455478789462266285049502347397,0.4901098901098901,0.15824175824175823
412,2,30295103603867269148997833508545552077,0.44835164835164837,0.14065934065934066
412,3,263209834232733313367982342071809491357,0.6021978021978022,0.2043956043956044
412,4,204807847484568829267318047707528806288,0.5472527472527473,0.1978021978021978
412,5,56207527048365288318259147501805663202,0.4857142857142857,0.13406593406593406
412,6,60394397379310024561618209845897160354,0.432967032967033,0.16263736263736264
412,7,334208715848731281387989760285748944980,0.4901098901098901,0.17582417582417584
412,8,161253942525831619367983191514482359461,0.46373626373626375,0.16483516483516483
412,9,190729467813998000422742380166693083504,0.5428571428571428,0.18021978021978022
413,0,192181377303660003353361978486329412359,1.0,0.5138888888888888
413,1,62962135278944187518702160980530432600,1.0,0.5601851851851852
413,2,214344953874113621565679858754030853316,1.0,0.5787037037037037
413,3,180147317736033584646626087272976023352,1.0,0.5648148148148148
413,4,310511754405282722858500804530251648466,1.0,0.5138888888888888
413,5,156417082940591833732253223574948140958,0.9768518518518519,0.6111111111111112
413,6,38910949307958429423269784704752651677,0.9953703703703703,0.4444444444444444
413,7,15152952823335404728913336025165921369,1.0,0.49074074074074076
413,8,86100618470251467706803520786152145744,1.0,0.5324074074074074
413,9,109143699738527637971129679156691193880,1.0,0.6018518518518519
414,0,105365565290822687997046979316510233548,0.8209944751381215,0.17569060773480663
414,1,213736073422106471411098881177071137532,0.8298342541436464,0.1856353591160221
414,2,41920155520971555917253334994926600453,0.7977900552486188,0.16243093922651933
414,3,216174096809301158369961717292343789580,0.7845303867403315,0.16464088397790055
414,4,5273207497650655696608551104130504517,0.7281767955801105,0.1856353591160221
414,5,45669124704791617334773947810449018432,0.7889502762430939,0.19779005524861878
414,6,106745487197090370864776854129454204226,0.7370165745856354,0.18011049723756906
414,7,228521174091737321404742686083713485277,0.8143646408839779,0.1712707182320442
414,8,152651016587520555199945462169873269821,0.8276243093922652,0.20331491712707184
414,9,200792207428316359527958373547712675905,0.8143646408839779,0.16574585635359115
415,0,151283357001249368564538844051012220894,0.8213213213213213,0.1816816816816817
415,1,285095400002262645225557516844697438669,0.7537537537537538,0.17567567567567569
415,2,220814413357357309768292454714903850953,0.7672672672672672,0.18018018018018017
415,3,239690644743810464264298064163834633821,0.7732732732732732,0.15315315315315314
415,4,224475786461499574221437055497917535611,0.7372372372372372,0.1831831831831832
415,5,96879065130582337331282418911236761626,0.7702702702702703,0.18618618618618618
415,6,269339942998180363861927523114760917681,0.7927927927927928,0.16366366366366367
415,7,281021026106106122660079518396526451358,0.7387387387387387,0.18618618618618618
415,8,316016238081625992712109851054628754582,0.7432432432432432,0.1891891891891892
415,9,209061342580141456118668585500786862703,0.7087087087087087,0.16816816816816818
416,0,50707411422516196272998930531279943324,0.3469613259668508,0.10939226519337017
416,1,280138944623927910528986188434669404586,0.35911602209944754,0.11933701657458563
416,2,22061246524095965814127816079381722075,0.36685082872928176,0.11049723756906077
416,3,255700812343153484824426727329322381496,0.3602209944751381,0.11602209944751381
416,4,122363031319892921884816796344175369924,0.4486187845303867,0.13259668508287292
416,5,291783685909352469563343965737067739322,0.36906077348066296,0.11602209944751381
416,6,321119602301333771751730711663018560678,0.34033149171270716,0.10718232044198896
416,7,240758467904334866345148295958424768612,0.38232044198895027,0.12486187845303867
416,8,15010866189623843653203668213999581809,0.4276243093922652,0.14033149171270717
416,9,97409747731973224359516833998029866029,0.4044198895027624,0.1292817679558011
417,0,181223817671521625438813271459273316167,0.7834254143646409,0.17569060773480663
417,1,116841268251278019024600984534250005646,0.8640883977900552,0.19226519337016573
417,2,76524480925404910974644474794761823559,0.8596685082872928,0.2265193370165746
417,3,182338321981038964024026058941751889780,0.8033149171270718,0.22320441988950276
417,4,151670867098348577712487196453632092701,0.7900552486187845,0.23093922651933702
417,5,275028801287196321423157792269099048968,0.8143646408839779,0.20552486187845304
417,6,21798477774857994265631513403083489522,0.7790055248618785,0.18895027624309393
417,7,43857820035406865741619166105911254850,0.8198895027624309,0.2154696132596685
417,8,59007221697742231633465172127775178469,0.8287292817679558,0.20773480662983426
417,9,233796841144601829427604893846920344694,0.8143646408839779,0.20883977900552486
418,0,178464896794456692452978207594260751524,0.7613259668508288,0.16795580110497238
418,1,171612847858234050052143172631371671404,0.7690607734806629,0.19337016574585636
418,2,20642866868675348430058427128585193521,0.7988950276243094,0.17679558011049723
418,3,275283614185902450130920785785857461576,0.7889502762430939,0.17569060773480663
418,4,5269571713203748338142737150268745699,0.7215469613259669,0.18121546961325966
418,5,217056894941130552728392405540069590597,0.7922651933701658,0.19447513812154696
418,6,249042842536128041339810153720778770944,0.7359116022099448,0.17679558011049723
418,7,165284230236130669129931089881803294307,0.7878453038674034,0.16574585635359115
418,8,113477513581896875172532918038590708312,0.7558011049723757,0.18342541436464088
418,9,164207041565648477851440250229203258294,0.7359116022099448,0.1558011049723757
419,0,333550894286419265746492974674231371368,0.36786786786786785,0.12312312312312312
419,1,279058414586262018307090497136830559787,0.4264264264264264,0.12312312312312312
419,2,221544772448024863254122259040831879348,0.3948948948948949,0.10960960960960961
419,3,318742154009020987828897594387374033110,0.43993993993993996,0.13513513513513514
419,4,123263879436629327906286162267388767795,0.46396396396396394,0.12612612612612611
419,5,279711464425990373492711030697277417566,0.4114114114114114,0.12162162162162163
419,6,207277449890707104069218480072112126616,0.46096096096096095,0.13963963963963963
419,7,5053548086251653712996145512653406053,0.44744744744744747,0.15165165165165165
419,8,292890182689334240975453902802345074585,0.44144144144144143,0.13813813813813813
419,9,273021695972656003650830302709676907435,0.4144144144144144,0.12762762762762764
420,0,318954597317904551982525063521557327387,0.17205882352941176,0.1
420,1,287000067427273987758475864469369169503,0.17941176470588235,0.1
420,2,248687050159163534878096240709153549420,0.18970588235294117,0.1
420,3,179562590582106662157379428796919864117,0.18970588235294117,0.1
420,4,269794965337532557710447889157858363907,0.19852941176470587,0.1
420,5,336204990761451581994386774107741431418,0.16323529411764706,0.1
420,6,201649006110414269182381564206245316811,0.16029411764705884,0.1
420,7,28635583656550149140466235475289486476,0.18088235294117647,0.1
420,8,198224155501030762822078109977956112135,0.18235294117647058,0.1
420,9,105459232794478838013462451292116504349,0.18235294117647058,0.1
421,0,34065250327099796105942865095337194826,0.18518518518518517,0.09988776655443322
421,1,255635982834712399044785535757039048312,0.1537598204264871,0.09988776655443322
421,2,251338467106205301163824410303108705753,0.1728395061728395,0.09988776655443322
421,3,115329016633557179068409125049627820774,0.17845117845117844,0.09988776655443322
421,4,133064550285926836336014107258943120061,0.14814814814814814,0.09988776655443322
421,5,174136372177413543435847210370359403143,0.16947250280583614,0.09988776655443322
421,6,163743885609180779246700864697852543011,0.16722783389450055,0.09988776655443322
421,7,245931544858192475127729669051678339892,0.15600448933782268,0.09988776655443322
421,8,153594844163545277050416526564813492530,0.1739618406285073,0.09988776655443322
421,9,1230837658292653934166387250033228945,0.1739618406285073,0.09988776655443322
422,0,233483043285744688933853984014352610668,0.26323529411764707,0.1
422,1,61266370474871795768351167866252644320,0.27058823529411763,0.10294117647058823
